Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
40932	-1480.843	-1577.731	96.88768	0.00904099	0.0091405	0.0196439	0.0247876	0.0370293	0.0398631	0.0285627	0.100073	0.0555697	0.0150914	0.353683	0.0739687	0.0792009	0.051544	0.11506	0.195831	0.169646	0.234519	0.02035	0.0517966	0.00223125	0.00120959	0.022189	0.0372497	0.0417021	0.0378621	0.031794	0.0276344	0.00251446	0.0163212	0.0332684	0.0499802	0.0894599	0.126826	0.113654	0.00134881	0.00687055	0.083652	0.139279	0.0144943	0.0331654	0.0229544	0.057395	0.119467	0.022098	0.0234276	0.062723	0.0566306	0.00838909	0.0140544	0.0549617	0.01447	0.108331	0.145411	0.0481778	0.0229584	0.0266214	0.188657	0.0428125	0.0663446	0.019892	0.110185	0.0187208	0.0174223	0.0253304	0.939588	1.04138	0.408109	0.645914	0.872525	1.1461	1.54819	2.45033	0.6480296	0.617982	0.00232145	0.002347	0.00504395	0.0063647	0.009508	0.0102356	0.00733402	0.0256956	0.0142686	0.003875	0.0908149	0.0189929	0.0203364	0.0132349	0.029544	0.0502834	0.0435599	0.0602173	0.00522527	0.0132998	0.000572918	0.000310585	0.00569746	0.00956459	0.0107078	0.00972183	0.00816374	0.00709568	0.000645638	0.00419079	0.0085423	0.0128334	0.0229706	0.032565	0.0291829	0.000346334	0.00176415	0.0214793	0.0357626	0.0037217	0.00851588	0.005894	0.0147373	0.0306755	0.00567409	0.00601551	0.0161054	0.014541	0.00215406	0.00360873	0.0141125	0.00371546	0.0278161	0.0373371	0.0123706	0.00589503	0.00683556	0.0484415	0.010993	0.0170353	0.00510765	0.0282921	0.00480694	0.00447351	0.00650409	0.476408	0.523592	0.4764079	3.894541
40968	-1485.052	-1578.533	93.48019	0.00194791	0.0333063	0.00490691	0.0183028	0.0780067	0.0267709	0.139013	0.101158	0.00138187	0.0626575	0.437612	0.12684	0.095642	0.0432417	0.071137	0.109244	0.242443	0.633882	0.00668708	0.134915	0.000386699	0.00431127	0.0199902	0.00862402	0.0283467	0.0650834	0.0683105	0.00237312	0.00073354	0.0227089	0.0724105	0.0215139	0.246839	0.226687	0.00907262	0.0146115	0.0297725	0.312215	0.127488	0.0775393	0.0601164	0.00478481	0.0615876	0.206167	0.0148344	0.0322712	0.0745116	0.335635	0.0236496	0.0400462	0.0852756	0.0727869	0.252556	0.131933	0.015689	0.158318	0.125179	0.100267	0.016323	0.132566	0.0237755	0.0745505	0.0265118	0.0426793	0.013883	0.935646	1.04408	0.467299	0.690018	0.890692	1.12272	1.44924	2.13996	0.5501014	0.6137983	0.000332748	0.00568949	0.000838214	0.00312653	0.0133253	0.00457309	0.0237466	0.0172801	0.000236055	0.0107033	0.0747542	0.0216672	0.0163379	0.00738668	0.0121518	0.0186614	0.0414148	0.108282	0.00114231	0.0230466	6.6057e-05	0.000736465	0.00341479	0.00147318	0.00484227	0.0111177	0.011669	0.000405384	0.000125306	0.0038792	0.0123694	0.00367507	0.0421658	0.0387233	0.00154981	0.00249598	0.00508583	0.0533336	0.0217778	0.0132455	0.0102693	0.000817356	0.0105206	0.0352182	0.00253406	0.00551267	0.0127283	0.0573341	0.0040399	0.00684081	0.014567	0.0124337	0.0431424	0.0225372	0.00268005	0.0270444	0.0213835	0.017128	0.00278834	0.0226453	0.0040614	0.0127349	0.00452883	0.00729061	0.00237154	0.405635	0.594365	0.405635	5.854011
41004	-1484.698	-1579.321	94.62304	0.0026497	0.0253276	0.00769634	0.0995621	0.0294561	0.0156892	0.011291	0.0493104	0.00994722	0.0623995	0.372406	0.0803779	0.0423552	0.0287642	0.05551	0.281221	0.27604	0.784101	0.0254933	0.10567	0.00537778	0.00935137	0.0159394	0.0163922	0.0254075	0.033802	0.0260091	0.0354113	0.000886249	0.032447	0.074725	0.0808513	0.0934261	0.208335	0.107381	0.0193247	0.0306536	0.0506325	0.167962	0.0343374	0.0681847	0.00976851	0.158553	0.0801811	0.0259008	0.0378233	0.0367461	0.201352	0.0109966	0.0342866	0.0865264	0.0498571	0.224739	0.120473	0.0122559	0.0339459	0.053737	0.108642	0.00651658	0.0457745	0.00819055	0.156699	0.0491506	0.00854644	0.00719925	1.0142	0.990273	0.37351	0.618601	0.860843	1.16165	1.61655	2.67731	0.7120861	0.7014813	0.000522627	0.00499561	0.00151803	0.0196376	0.00580993	0.00309454	0.00222705	0.00972599	0.00196199	0.0123077	0.0734534	0.0158537	0.00835413	0.00567346	0.0109488	0.0554679	0.0544462	0.154656	0.00502829	0.0208424	0.00106071	0.00184446	0.00314388	0.0032332	0.00501138	0.0066671	0.00513004	0.00698452	0.000174804	0.00639985	0.0147388	0.0159471	0.0184274	0.0410919	0.0211798	0.0038116	0.00604611	0.00998675	0.0331289	0.0067727	0.0134487	0.00192674	0.0312731	0.0158149	0.00510867	0.00746026	0.00724779	0.0397146	0.00216896	0.00676269	0.0170665	0.00983381	0.0443274	0.0237621	0.00241735	0.00669548	0.0105991	0.0214286	0.00128533	0.00902856	0.0016155	0.0309073	0.00969447	0.0016857	0.00141998	0.396302	0.603698	0.3963017	5.069966
41040	-1483.178	-1576.278	93.0997	0.00382314	0.0438016	0.00087293	0.0809833	0.0372727	0.00327627	0.00770693	0.0865269	0.032183	0.0564858	0.530912	0.0745484	0.0945965	0.0970275	0.183939	0.213894	0.268652	0.757033	0.026429	0.125326	0.0308881	0.0323881	0.00176309	0.00420552	0.00487768	0.0132997	0.0509483	0.00332531	0.00348874	0.073756	0.0494167	0.0654853	0.214383	0.260231	0.177008	0.0738731	0.00717344	0.124008	0.0264967	0.106797	0.111928	0.00678432	0.160677	0.199065	0.00261289	0.054682	0.0298085	0.16442	0.0128498	0.0673921	0.0405161	0.0409693	0.189828	0.189039	0.0148138	0.0480031	0.0536415	0.193333	0.00805772	0.143077	0.0352973	0.132233	0.0659975	0.00965542	0.0390345	0.92571	1.05088	0.458994	0.68401	0.888265	1.12579	1.46197	2.17868	0.563067	0.6033478	0.000630588	0.00722463	0.000143981	0.0133574	0.00614775	0.000540387	0.00127118	0.0142717	0.00530825	0.00931676	0.0875685	0.012296	0.0156027	0.0160037	0.0303388	0.0352796	0.0443115	0.124865	0.00435919	0.0206712	0.00509468	0.00534208	0.000290804	0.000693658	0.000804525	0.00219365	0.0084034	0.000548476	0.000575432	0.0121653	0.00815079	0.0108011	0.0353603	0.0429224	0.0291956	0.0121846	0.00118319	0.0204538	0.00437036	0.017615	0.0184614	0.001119	0.0265021	0.0328337	0.00043097	0.00901925	0.00491661	0.0271194	0.00211944	0.0111156	0.00668272	0.00675747	0.0313101	0.0311801	0.00244338	0.00791762	0.00884762	0.0318882	0.00132904	0.0235991	0.00582193	0.0218105	0.0108856	0.00159256	0.00643835	0.515694	0.484306	0.5156942	6.062815
41076	-1485.069	-1580.267	95.19794	0.00767498	0.0137219	0.011731	0.0334815	0.0335516	0.0155472	0.0588943	0.0382308	0.0191289	0.0667195	0.35813	0.0626434	0.162314	0.0212329	0.200669	0.293128	0.102803	0.520021	0.00570478	0.00922432	0.0204247	0.054168	0.00604693	0.00418199	0.023993	0.0133968	0.0216788	0.0119822	0.0140828	0.028883	0.0435212	0.0457503	0.172674	0.166333	0.0654605	0.0535497	0.0136918	0.009193	0.19556	0.0412815	0.07063	0.00620702	0.130415	0.152258	0.0155575	0.0355873	0.0722734	0.0582603	0.00199753	0.0588021	0.0167618	0.0460248	0.184238	0.199875	0.0601979	0.0261018	0.0652012	0.0466452	0.0103148	0.213299	0.0765008	0.100018	0.0397077	0.018788	0.0139738	0.971188	1.01973	0.349798	0.599126	0.852295	1.1733	1.6691	2.85879	0.7595114	0.6523236	0.00161238	0.00288273	0.00246448	0.00703387	0.00704859	0.00326618	0.0123727	0.00803162	0.00401864	0.0140166	0.0752367	0.0131603	0.0340993	0.00446065	0.042157	0.061581	0.0215971	0.109247	0.00119847	0.00193787	0.00429086	0.0113797	0.00127035	0.000878562	0.00504049	0.00281443	0.00455432	0.00251724	0.00295856	0.0060678	0.00914303	0.00961133	0.0362758	0.0349435	0.0137521	0.0112498	0.0028764	0.00193129	0.0410838	0.00867251	0.0148381	0.00130398	0.0273978	0.0319868	0.00326835	0.00747626	0.0151834	0.0122395	0.000419645	0.0123533	0.00352135	0.009669	0.0387051	0.0419901	0.0126465	0.00548352	0.0136976	0.00979933	0.00216695	0.0448103	0.0160715	0.0210119	0.00834189	0.00394703	0.00293564	0.384614	0.615386	0.3846135	4.760041
41112	-1478.91	-1572.777	93.86655	0.010437	0.0338637	0.0246144	0.0207141	0.0321718	0.0129924	0.0745294	0.120081	0.121218	0.108193	0.664964	0.0728904	0.0226032	0.120896	0.130494	0.25707	0.191456	0.50963	0.026738	0.0149402	0.00813454	0.000892754	0.00886658	0.00773587	0.040367	0.0184975	0.0182228	0.0100977	0.0158742	0.0362866	0.0628096	0.0685281	0.18239	0.164986	0.0371464	0.00193189	0.0107669	0.0123101	0.401971	0.104842	0.0645798	0.116629	0.129605	0.0897369	0.0179238	0.0274676	0.107717	0.0369488	0.0201171	0.00750851	0.0183209	0.0267588	0.297255	0.203169	0.0116575	0.0545519	0.071475	0.257655	0.0390965	0.125842	0.0214242	0.144855	0.0358745	0.00165985	0.0134272	0.820344	1.12305	0.451594	0.678609	0.886071	1.12858	1.4736	2.21438	0.5748194	0.5003146	0.00182325	0.00591566	0.00429991	0.00361855	0.00562011	0.00226966	0.0130196	0.020977	0.0211757	0.0189003	0.116163	0.0127333	0.00394857	0.0211194	0.022796	0.0449076	0.0334455	0.0890275	0.00467087	0.00260991	0.00142103	0.000155956	0.00154891	0.00135138	0.00705173	0.00323134	0.00318335	0.00176398	0.00277307	0.00633893	0.0109722	0.0119712	0.0318618	0.0288215	0.00648912	0.000337484	0.00188087	0.00215046	0.0702205	0.0183148	0.0112815	0.0203741	0.0226408	0.0156762	0.00313111	0.00479833	0.0188171	0.0064546	0.00351426	0.00131166	0.00320049	0.0046745	0.0519277	0.0354918	0.00203645	0.0095297	0.012486	0.0450099	0.00682979	0.0219833	0.0037426	0.0253049	0.00626694	0.00028996	0.0023456	0.489111	0.510889	0.4891108	5.72441
41148	-1492.096	-1586.317	94.22077	0.0214304	0.028557	0.0235042	0.0353401	0.0276675	0.0087255	0.0538047	0.0556818	0.0968514	0.0229515	0.461415	0.0699699	0.102092	0.0626891	0.165361	0.288434	0.0748022	0.408943	0.0111124	0.121981	0.0400393	0.0269646	0.0557253	0.0315717	0.00872038	0.0277348	0.0254888	0.00761589	0.0290722	0.0282175	0.0275067	0.0976172	0.147496	0.335726	0.016838	0.00464866	0.102229	0.297346	0.0904741	0.0676055	0.176473	0.0282685	0.0196847	0.0335627	0.0338892	0.0978131	0.0675562	0.0706938	0.0479919	0.178224	0.0831776	0.130841	0.152031	0.152056	0.0242942	0.0171177	0.00342563	0.00589225	0.243546	0.0239651	0.0274169	0.0195138	0.0174684	0.018927	0.0823461	0.951024	1.03355	0.393182	0.634282	0.867592	1.15262	1.57659	2.54335	0.6749723	0.6302441	0.00399365	0.00532172	0.0043801	0.00658578	0.00515594	0.00162603	0.0100267	0.0103765	0.0180487	0.0042771	0.0859866	0.0130392	0.0190253	0.0116824	0.0308157	0.0537509	0.0139397	0.0762082	0.00207084	0.0227316	0.00746149	0.00502497	0.0103846	0.00588352	0.00162508	0.00516849	0.00474995	0.00141925	0.00541772	0.00525845	0.00512599	0.0181914	0.0274865	0.0625639	0.00313783	0.000866298	0.0190507	0.0554117	0.0168602	0.0125986	0.0328866	0.00526795	0.00366832	0.00625455	0.0063154	0.0182279	0.0125894	0.0131741	0.00894349	0.0332127	0.0155005	0.0243827	0.0283317	0.0283363	0.00452733	0.00318996	0.000638379	0.00109804	0.0453858	0.00446599	0.00510925	0.00363647	0.00325531	0.00352712	0.0153455	0.355099	0.644901	0.355099	5.366127
41184	-1491.316	-1586.515	95.19848	0.00840772	0.00435888	0.0350256	0.0630534	0.0810882	0.00376159	0.0677002	0.0478145	0.0773753	0.195239	0.261192	0.022991	0.0512348	0.0408319	0.245836	0.157786	0.277497	0.852696	0.0115373	0.0130832	0.0105077	0.00171738	0.0322994	0.0295842	0.0192951	0.00686919	0.0612476	0.0384862	0.00456849	0.0417892	0.0322856	0.0645572	0.0394797	0.222253	0.110313	0.0185035	0.0159008	0.0309069	0.121104	0.0399839	0.0468636	0.131066	0.0852848	0.131715	0.0363242	0.0286372	0.101116	0.111703	2.77242e-05	0.00539395	0.0939621	0.032044	0.063278	0.0774222	0.0314804	0.0354212	0.0593337	0.0641491	0.0123062	0.09447	0.0125275	0.129014	0.00815251	0.0133009	0.021533	0.745414	1.17437	0.298663	0.554683	0.832045	1.20186	1.80283	3.34825	0.8737844	0.4347487	0.00172054	0.00089199	0.00716755	0.0129031	0.0165937	0.000769762	0.013854	0.00978463	0.0158339	0.0399532	0.0534498	0.00470483	0.0104846	0.00835575	0.0503074	0.032289	0.0567864	0.174494	0.00236096	0.00267731	0.00215027	0.000351441	0.00660966	0.00605404	0.00394849	0.00140569	0.0125336	0.00787571	0.000934885	0.00855165	0.00660685	0.0132108	0.00807902	0.0454812	0.0225742	0.00378651	0.0032539	0.00632472	0.0247824	0.00818221	0.00959005	0.026821	0.0174525	0.0269539	0.0074333	0.00586025	0.0206921	0.0228586	5.67341e-06	0.00110381	0.0192282	0.00655741	0.0129491	0.0158435	0.00644207	0.00724851	0.0121419	0.0131273	0.00251831	0.0193321	0.00256359	0.0264012	0.00166831	0.00272185	0.00440646	0.487037	0.512963	0.4870367	4.886689
41220	-1488.204	-1582.21	94.00609	0.0106569	0.00431487	0.00760844	0.0497997	0.0506324	0.0190955	0.0924703	0.0461761	0.0729542	0.0348957	0.573879	0.0922187	0.0418729	0.0220326	0.0757416	0.470116	0.0318708	0.355324	0.0232933	0.127051	0.0016979	0.0939585	0.00798828	0.00714969	0.0291653	0.0955291	0.0356436	0.0640304	0.00517556	0.0472449	0.0347333	0.0279143	0.171793	0.448641	0.00323993	0.000155465	0.0820838	0.399105	0.0463783	0.084956	0.169912	0.0706835	0.0679928	0.00855177	0.110138	0.0425832	0.106075	0.0501771	0.15031	0.0731019	0.0582968	0.0504677	0.164314	0.204087	0.0242598	0.0104906	0.0170247	0.00455009	0.000445686	0.0187571	0.0107681	0.213482	0.0423827	0.00571035	0.0491927	0.92822	1.04916	0.517283	0.725078	0.904571	1.1055	1.37916	1.93318	0.4766221	0.6059743	0.00189883	0.000768818	0.00135566	0.00887325	0.00902161	0.00340242	0.0164762	0.0082276	0.0129989	0.00621767	0.102253	0.0164314	0.00746085	0.00392573	0.0134955	0.0837647	0.00567869	0.0633111	0.00415036	0.0226378	0.00030253	0.0167414	0.00142334	0.00127392	0.00519664	0.0170212	0.00635093	0.0114089	0.000922175	0.00841803	0.00618873	0.00497374	0.0306098	0.0799382	0.000577287	2.77006e-05	0.0146256	0.071112	0.00826362	0.0151373	0.0302747	0.0125943	0.0121149	0.00152374	0.0196243	0.00758742	0.0189004	0.00894049	0.0267821	0.0130252	0.0103872	0.00899226	0.0292773	0.036364	0.00432258	0.0018692	0.00303344	0.000810729	7.94117e-05	0.00334211	0.00191865	0.038038	0.0075517	0.00101746	0.00876508	0.472577	0.527423	0.4725767	5.612344
41256	-1479.126	-1573.891	94.76452	0.00507717	0.00547818	0.0272391	0.0558082	0.0827626	0.00584263	0.0357328	0.0343079	0.0861986	0.00347291	0.485846	0.0327433	0.0432847	0.0576392	0.261584	0.210651	0.0136377	0.399235	0.0218401	0.0981992	0.00430151	0.00669342	0.00649402	0.0119633	0.0403194	0.0338807	0.0428843	0.0726015	0.0216994	0.0401053	0.0655361	0.0517595	0.124387	0.281932	0.00996813	0.0152146	0.0124851	0.322082	0.0933224	0.0642797	0.180086	0.0173437	0.0382964	0.0178272	0.142535	0.027673	0.213628	0.0361957	0.0327754	0.122465	0.0697802	0.0108611	0.0579598	0.132602	0.109623	0.00517624	0.0124663	0.0550981	0.0421453	0.00546751	0.0503235	0.0904847	0.0269942	0.0401239	0.230293	0.971109	1.01979	0.401315	0.640647	0.870299	1.14903	1.56092	2.49181	0.6601681	0.6522368	0.00100404	0.00108335	0.00538672	0.0110365	0.0163669	0.00115542	0.0070664	0.00678463	0.0170464	0.000686792	0.0960794	0.0064752	0.00855984	0.0113985	0.0517301	0.0416577	0.00269696	0.0789514	0.00431904	0.0194196	0.000850653	0.00132367	0.00128424	0.00236583	0.00797344	0.00670015	0.00848067	0.0143574	0.0042912	0.0079311	0.0129602	0.0102358	0.0245984	0.0557541	0.00197127	0.0030088	0.00246901	0.063694	0.0184551	0.0127118	0.0356132	0.00342984	0.00757337	0.00352546	0.0281872	0.00547252	0.0422463	0.00715794	0.00648156	0.0242183	0.0137995	0.00214786	0.011462	0.026223	0.0216787	0.00102364	0.0024653	0.010896	0.00833452	0.00108124	0.00995183	0.017894	0.00533829	0.00793477	0.045542	0.53086	0.46914	0.5308604	5.056715
41292	-1491.834	-1589.093	97.25916	0.00379248	0.00556482	0.00663755	0.0291722	0.0197018	0.00865802	0.0148236	0.0600759	0.0652145	0.0492896	0.308504	0.0471433	0.0564608	0.0513769	0.0959147	0.168862	0.0458239	0.311252	0.0440047	0.0330184	0.000390207	0.00112171	0.0166616	0.0227184	0.0398969	0.0515492	0.0303357	0.0096168	0.00978004	0.00512178	0.0329117	0.0413555	0.0914643	0.109801	0.00162389	0.0220926	0.042453	0.188155	0.0959809	0.0521177	0.110847	0.0243456	0.0784551	0.0145929	0.0086345	0.0228344	0.139019	0.0312374	0.00677148	0.192011	0.0607101	0.048383	0.0630954	0.127214	0.0426158	0.00297812	0.00688844	0.0235383	0.024489	0.0138103	0.0511491	0.00170311	0.00212171	0.0105451	0.135652	0.914331	1.05868	0.273065	0.530965	0.820778	1.21836	1.88336	3.66213	0.9385749	0.591544	0.00107312	0.00157462	0.00187815	0.00825453	0.00557482	0.00244986	0.00419448	0.016999	0.018453	0.0139469	0.087294	0.0133396	0.0159761	0.0145376	0.0271399	0.047781	0.0129663	0.0880715	0.0124515	0.00934287	0.000110413	0.000317397	0.00471454	0.00642837	0.0112892	0.0145863	0.00858376	0.00272116	0.00276735	0.00144925	0.00931266	0.0117019	0.0258807	0.0310691	0.000459494	0.00625129	0.0120125	0.0532402	0.0271587	0.0147472	0.031365	0.00688882	0.0221996	0.00412919	0.00244321	0.00646121	0.0393367	0.0088389	0.00191605	0.0543312	0.0171785	0.0136904	0.0178534	0.0359965	0.0120585	0.000842685	0.00194915	0.00666037	0.00692937	0.00390776	0.0144731	0.00048191	0.000600358	0.00298384	0.0383839	0.457458	0.542542	0.4574579	3.53408
41328	-1482.39	-1577.312	94.92173	0.0116357	0.0366742	0.0188913	0.0321324	0.0704629	0.0101661	0.0322839	0.0243915	0.151484	0.0184404	0.490138	0.0549727	0.0514626	0.0271396	0.212206	0.381704	0.0160221	0.310718	0.00504836	0.0295416	0.00113933	0.00415053	0.00369281	0.012152	0.0986848	0.0845891	0.0117504	0.0177514	0.00456075	0.0267864	0.0874989	0.0670748	0.115054	0.189483	0.00615902	0.0278455	0.0452862	0.0470419	0.0607315	0.0766622	0.151652	0.0341087	0.0480775	0.0275056	0.370622	0.015249	0.0780607	0.0144893	0.0856133	0.163144	0.0777053	0.0547419	0.123146	0.152304	0.0989958	0.0151145	0.0934745	0.0465559	0.213816	0.0604981	0.00662579	0.00680526	0.00124635	0.0367307	0.179329	0.730899	1.18432	0.361329	0.608679	0.856511	1.16753	1.6429	2.76756	0.7360601	0.4227049	0.0022685	0.00715006	0.00368308	0.00626457	0.0137376	0.00198199	0.00629411	0.0047554	0.0295336	0.00359517	0.095558	0.0107176	0.0100332	0.00529117	0.0413719	0.0744175	0.0031237	0.0605781	0.000984235	0.00575947	0.000222126	0.000809192	0.000719955	0.00236918	0.0192397	0.0164916	0.00229088	0.00346084	0.00088917	0.00522232	0.0170589	0.013077	0.0224311	0.0369418	0.00120077	0.0054288	0.00882906	0.00917135	0.0118403	0.0149462	0.0295664	0.00664988	0.00937325	0.00536253	0.0722569	0.00297296	0.0152188	0.00282486	0.0166913	0.0318067	0.0151495	0.0106726	0.0240087	0.0296935	0.0193004	0.00294673	0.0182239	0.00907661	0.0416859	0.0117948	0.00129177	0.00132676	0.000242989	0.00716107	0.0349623	0.46983	0.53017	0.4698298	5.129221
41364	-1491.357	-1587.647	96.28942	0.00994318	0.00722159	0.049078	0.0663956	0.0315451	0.0100138	0.0838794	0.0569548	0.0603933	0.0398615	0.404842	0.0588809	0.0946591	0.0721157	0.122539	0.202263	0.0811807	0.320008	0.000368823	0.0217525	0.00783391	0.0152461	0.00359504	0.00188075	0.000978304	0.0583453	0.0130101	0.0221973	0.00229242	0.0171457	0.0303237	0.0269415	0.0496067	0.206849	0.00575396	0.00370112	0.135246	0.00516438	0.0431037	0.00842172	0.0630236	0.0471622	0.0401309	0.0321686	0.157039	0.0491879	0.0959235	0.0453364	0.0168448	0.106748	0.0200304	0.0561821	0.09268	0.101995	0.0044929	0.0680724	0.169957	0.0053676	0.131222	0.05054	0.00779324	0.0278447	0.00113216	0.0174188	0.116572	0.992217	1.00533	0.242827	0.501427	0.806251	1.24031	1.99431	4.11816	1.023437	0.6759966	0.00250055	0.00181611	0.0123423	0.0166974	0.00793308	0.00251832	0.0210943	0.0143232	0.0151879	0.0100245	0.101811	0.0148076	0.0238052	0.0181359	0.0308165	0.0508659	0.0204156	0.0804769	9.2753e-05	0.00547041	0.0019701	0.00383414	0.000904093	0.000472978	0.000246028	0.0146729	0.00327183	0.00558227	0.000576507	0.00431188	0.00762593	0.00677536	0.0124753	0.0520192	0.00144703	0.000930772	0.0340121	0.00129876	0.0108399	0.00211793	0.0158494	0.0118605	0.0100923	0.00808987	0.0394928	0.01237	0.0241232	0.0114014	0.00423619	0.0268454	0.00503731	0.0141289	0.0233075	0.02565	0.00112989	0.0171191	0.0427415	0.00134986	0.0330001	0.01271	0.00195987	0.0070025	0.00028472	0.00438055	0.0293161	0.559427	0.440573	0.5594267	3.976399
41724	-1489.129	-1585.13	96.00128	0.00262515	0.0148915	0.0074352	0.0425189	0.0350563	0.0200543	0.0356671	0.0558394	0.121685	0.107236	0.359946	0.0183663	0.0218361	0.0198994	0.200903	0.302339	0.143871	0.296279	0.00828187	0.0685325	0.012402	0.0195719	0.0020553	0.000837612	0.0182997	0.097908	0.023274	0.043633	0.0145801	0.0415864	0.0692555	0.053059	0.108441	0.129038	0.00659005	0.0906504	0.00600048	0.00969434	0.00875875	0.0267862	0.102583	0.161884	0.00479233	0.0793531	0.0209253	0.0599481	0.074782	0.0322892	0.0344799	0.0569859	0.00588706	0.0587106	0.0511696	0.191449	0.0680119	0.00388952	0.123432	0.117539	0.0515728	0.301061	0.0214911	0.091365	0.0351774	0.0319477	0.0567489	0.850045	1.10271	0.437503	0.668198	0.881807	1.13403	1.49656	2.2857	0.597741	0.5279926	0.000582958	0.0033069	0.00165111	0.00944202	0.00778482	0.00445339	0.00792045	0.0124	0.0270222	0.0238135	0.0799318	0.00407853	0.00484907	0.00441898	0.0446137	0.0671393	0.0319489	0.0657937	0.00183912	0.0152188	0.00275407	0.00434625	0.000456413	0.000186005	0.00406375	0.0217421	0.00516836	0.00968941	0.00323775	0.00923493	0.0153793	0.0117826	0.0240811	0.028655	0.00146343	0.0201304	0.00133251	0.00215279	0.00194502	0.00594831	0.0227802	0.0359489	0.00106422	0.0176217	0.00464679	0.0133124	0.0166066	0.00717034	0.00765683	0.0126546	0.00130732	0.0130376	0.011363	0.0425144	0.0151031	0.000863732	0.02741	0.0261015	0.0114526	0.0668555	0.00477244	0.0202891	0.00781171	0.00709451	0.012602	0.475315	0.524685	0.475315	4.50316
